text;ground_truth;found;phrases_found;out_of
Dr. Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution;0.0;-1;0;14
The deal to raise the federal debt limit created the largest debt ceiling increase in Americas history;0.75;0.000888857722868619;6;15
Obamacare hit Americans with over $500 billion in new taxes;0.5;0.0004561576988451055;4;8
Georgia has a dropout rate thats higher than Alabamas;1.0;0.0;1;7
Says Obama flip-flopped on warrantless wiretapping;1.0;0.0;2;4
A company with 20 employees could go out of business because of health care law requirements to buy insurance;0.0;0.021453410365381842;5;17
A national study of 2500 charter schools shows that maybe 20 percent do better than the community public schools 40 percent or so do worse and the rest are not having any significant difference;1.0;0.0;1;32
3000 teachers lost their jobs when Crist was governor;0.25;1.0;1;7
Barack Obama hasnt passed any bills;0.0;-1;0;4
Bernie Sanders passed more roll call amendments in a Republican Congress than any other member;1.0;0.0036996430240303635;3;13
60 percent of people on food assistance are working;0.75;0.9996625966342395;4;7
On switching parties;0.0;-1;0;1
Says Gov. Pat McCrory tried to cut education funding to its lowest budget share in over 30 years;0.5;0.009369984150547461;5;16
Says Mitt Romney flip-flopped on gun control;0.75;0.903495225883198;3;5
Says Texas school districts are the fifth largest employers in the world;0.25;0.9929840108917578;3;10
Says Rick Scott cut education by over a billion dollars meaning thousands of teachers lost their jobs and class sizes went up;0.25;0.9197217083923125;8;20
Joe Biden is the only candidate with a plan to get us out of Iraq and keep us out;0.5;0.9469710621336056;7;17
Protesters attacked the groups headquarters with graffiti on the sidewalk and stenciled images smeared on the building and statue;0.25;-1;0;17
Says Paul Ryan voted for two wars that were unpaid for voted for the Bush tax cuts that were unpaid for voted for the prescription drug bill that cost as much as my health care bill  but wasnt paid for;0.75;0.8903785142160898;9;38
Women fill two-thirds of minimum wage jobs;0.75;1.0;1;5
Amendment 4 will reduce Floridas economic output by $34 billion annually;0.25;0.0;1;9
Its the first time in the nation this many members have been drawn by a Legislature into the same districts where it wasnt a court order;0.75;0.9703087421325303;6;24
We lost more jobs in this great recession than the last four recessions combined;1.0;0.947436680549142;5;12
Its just crazy that the government will make it illegal to use the old incandescent bulbs;0.0;0.0022511855120275204;3;14
Mequon and Milwaukee have the highest disparity of income in the country;0.0;0.9996625966342395;4;10
Says Barack Obama robbed Medicare of $716 billion to pay for Obamacare;0.25;0.00017300676070175491;4;10
The largest low-wage employer is not McDonalds or Walmart but the U.S. government;0.25;0.0;1;11
Joe Sestak even wants to bring back the death tax letting the IRS take half of your savings when you die;0.25;0.004347104337855567;5;19
Budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs;1.0;0.9816314571682861;4;17
Florida ranks first in the nation for access to free prekindergarten;0.75;0.9978456519598335;4;9
The average CEO makes $10000 more every day than what the average worker makes every year;0.5;0.8096618224350023;4;14
When Pakistan erupted in crisis I spoke to Musharraf before Bush did;1.0;-1;0;10
You go down to Miami and when its flooding at high tide on a sunny day fish are swimming through the middle of the streets;0.5;0.0003899541996420508;3;23
Republican plan to extend Bush tax cuts would double deficit projections going forward for the next couple of decades;0.75;0.9703087421325303;6;17
In Rick Perrys Texas the governor threatens to leave to secede from the greatest country in the world;0.0;0.10540319622977967;6;16
In Florida Sen. Bill Nelson got a $25 billion to $30 billion carve-out for Medicare Advantage patients in their state;0.25;0.0006240755668783793;2;18
Says taxpayer resources are being used to facilitate private political agendas through automatic payroll deduction of union dues;0.25;-1;0;16
RNC version of a Hillary Clinton valentine: Roses are red violets are blue Ill raise your taxes and there is nothing you can do;0.0;0.00013223689370200908;5;22
Rob Portman has taken more than $125000 from Big Oil;0.75;0.0;1;8
Chicago Public Schools lead the country in high school graduation of an urban school system match the United States of America in kids graduating high school going on to a four-year college and are producing eighth-grade leaders in the country in math gains fourth-grade leaders in reading gains;0.75;0.9832147199267477;13;46
The states that are doing better are the ones that have no state income tax;0.5;0.021453410365381842;5;13
The Legislature passed Gov. Walkers so-called property tax relief bill but the Republicans are still raising your property taxes;0.5;0.0006240755668783793;2;17
Says 50 percent of millennials dont associate with any political party;0.5;1.0;2;9
Says Ron Johnsons company got government loans and a grant to help expand his busines;0.5;-1;0;13
Says the Security Against Foreign Enemies Act of 2015 would not pause the resettlement of Syrian refugees in the United States;0.5;0.10540319622977967;3;19
Says Travis County home to Austin is the most liberal county in the United States;0.0;0.6308714500933976;7;13
Did you know under President Obama family health care premiums have increased $4154 on the average;0.25;0.021453410365381842;5;14
Says the 2014-15 Texas budget increases spending by less than the rate of inflation and population growth;0.75;0.8443138956712674;8;15
Medicaid expansion isnt necessarily a very popular issue on the street;0.5;0.0;1;9
Obama voted against funding our troops;0.5;0.9816314571682861;2;4
Florida Statutes require Attorney General Bill McCollum to consult with members of Floridas Congressional delegation before filing a lawsuit against the health care reform law;0.75;0.0008538062914658084;4;23
In the Paula Jones case Bill Clinton paid an $850000 penalty;0.5;-1;0;9
Says Alex Sink supported higher property taxes;0.25;0.0036996430240303635;3;5
The top 1 percent pay 45 percent of all taxes in the country;0.5;0.9334852706480671;8;11
Says John Kitzhaber wants a sales tax so people without jobs pay taxes;0.0;-1;0;11
If the United States moves ahead by itself on cap-and-trade after 30 or 40 years were going to reduce CO2 by less than 1 percent;0.5;0.8482526879378536;7;23
Says Russ Feingold said that with Obamacare we could keep our doctors and our plans it was rated as the Lie of the Year;1.0;0.9816314571682861;2;22
Says his patents in ultrasound have revolutionized modern medicine;0.0;-1;0;7
Says Houston is home to more doctors more nurses more researchers than any other place in the world;0.0;0.903495225883198;6;16
Every dollar spent in the new Obamacare system goes to private-sector insurance companies;0.5;0.10540319622977967;3;11
Three of five detainees swapped for Bowe Bergdahl are now ISIS leaders;0.0;0.00010527240348456868;4;10
Under Maggie Hassans leadership we increased state spending in the middle of the great recession by 24 percent leading up to and following it;0.5;0.041242623500513664;10;22
The first tweet was sent from Austin;0.0;-1;0;5
Texas has the sixth-highest property taxes in the nation;0.75;0.9996625966342395;4;7
Says the largest tax increase in American history is set to occur on January 1st unless President Obama and Congress can come to an agreement;0.5;0.02600465926019213;9;23
Says Bill White didnt pay taxes while earning $133600 annual salary as deputy secretary of energy;0.0;0.9816314571682861;2;14
The tax on job creating businesses is 35 percent in the United States second worst in the entire world;0.75;0.42511482341594875;7;17
For every $1 spent on mitigation $4 in post-storm cleanup and rebuilding is saved;0.75;0.903495225883198;3;12
Our tax code is 80000 pages;0.0;1.0;2;4
Blue Cross headquarters has a $30000 granite table;0.0;-1;0;6
President Barack Obama is ending Medicare as we know it;0.0;7.93699599999087e-05;5;8
We jumped 11 places since beginning this year in terms of being job-friendly;0.75;0.0036996430240303635;3;11
Says Fox News gave Republicansenators twice the air time as Democrats during a hearing about the Islamic State;1.0;0.0;1;16
Hillary Clinton wants to shut down family farms using radical regulation by raising business tax rates as high as nearly 50 percent and by taxing family farms again at death by as much as 45 percent;0.0;0.01392762774761691;8;34
Rigells car dealership made over $400000 off the Cash for Clunkers bailout;0.5;0.0;2;10
Says the Obama administration is handing out a pamphlet titled What To Do When The Veteran In Your Classroom Attempts A Mass Shootin;0.0;0.0003899541996420508;3;21
