text;grand_truth;calculated;dif;found phrases;out of
In the U.S. African-Americans continue to be arrested at nearly three and one half times the rate of whites on marijuana charges;1;0.4597119591701555;0.5402880408298445;11;21
Harris County Texas has some of the highest jailing and incarceration rates in the U.S. and the world;0.75;0.46972673550710087;0.28027326449289913;13;17
Repealing the health care law would save $95 billion in 2016;0;0.27305820439973905;-0.27305820439973905;8;10
A majority of drunk driving deaths and injuries are caused by drunk driving offenders with no prior convictions;1;0.476420395593971;0.523579604406029;9;17
Fifty percent of Americans will go hungry at some time in their lives;0.25;0.41163928842311703;-0.16163928842311703;10;12
Three years ago John McCain said Afghanistan we dont read about it anymore in papers because it succeeded;1;0.40242870483030835;0.5975712951696917;8;17
Poverty levels are at an all-time high;0.25;0.752475963761311;-0.502475963761311;5;6
On ISIS Michael Bennet chose the Washington insiders over our generals;0.25;0.17509691216565892;0.07490308783434108;3;10
You know Sen. McCain said the other day that we might have troops in Iraq for 100 year;1;0.4422227727242207;0.5577772272757793;14;17
Says the state budget includes spending on commercials for Fortune 500 companies;1;0.38023086337500445;0.6197691366249956;7;11
Says high-speed rail would have created 60000 jobs;0;0.43559274935190473;-0.43559274935190473;5;7
Says IBM leader told Obama that using IBM technology to cut fraud could pay for health care reform;0.5;0.3276715847873283;0.17232841521267173;6;17
Since President Obama took office 2 million jobs. Gone;0.75;0.4402461755303554;0.3097538244696446;6;8
Supported in-state tuition in Arkansas for illegal immigrants if youd sat in our schools from the time youre 5 or 6 years old and you had become an A-plus student among other things;0.25;0.44456897879077284;-0.19456897879077284;16;32
Health insurance premiums have almost doubled since 2000;1;0.3894180825518826;0.6105819174481174;7;7
Our economy could fall $1 trillion short of its full capacity which translates into more than $12000 in lost income for a family of four;0.5;0.4636838223743839;0.03631617762561612;13;24
To pay for government growth leaders of both parties borrowed $4 billion a day leaving us with todays $14 trillion debt;0.75;0.3475808418456572;0.4024191581543428;14;20
Says that except for Donald Trump every other major party nominee for the past 40 years has released their tax returns;0.75;0.3571158628357949;0.3928841371642051;16;20
Senate Bill 1070 simply just mirrors federal law;0.25;0.5603187440949009;-0.3103187440949009;2;7
I helped write the Affordable Care Act;0.25;0.2983733683495339;-0.048373368349533874;6;6
Dolphins are rapists. Look it up;0;0.34381587290167226;-0.34381587290167226;3;5
The U.S. has 47 million people on food stamps. Thats 14 million more than when the current occupant of the White House took over;0.75;0.3827566866327262;0.3672433133672738;16;23
Republicans are trying to impeach our president;0.25;0.1179701686558029;0.1320298313441971;4;6
Weve had a dramatic drop in violent crime since this law stand your ground has been in effect;0.5;0.3602527908805414;0.1397472091194586;13;17
My recommended budget includes $1 billion in new state funding for education;0.5;0.39056613296409926;0.10943386703590074;8;11
The pay-as-you-go law was a big reason why we had record surpluses in the 1990s;0.5;0.3940199708836061;0.10598002911639393;8;14
In 1998 nearly half of Floridas fourth-graders were functionally illiterate. Today 72% of them can read;0.75;0.5398592604843745;0.2101407395156255;5;15
In the late 1980s the U.S. was nearly the lowest-taxed nation in the world and a quarter century later were nearly the highest;0.25;0.4626345631696763;-0.21263456316967633;13;22
Proposed federal regulations would affect every streetsign in the countr;1;0.44735392769671434;0.5526460723032857;4;9
There are 100 members of the U.S. Senate. Fifty-seven of them including Russ Feingold are lawyers. There are zero manufacturers and one accountant;0.75;0.452804768041855;0.297195231958145;10;22
Scott Maddox is a lobbyist;1;0.15796814448622465;0.8420318555137754;3;4
A hundred percent of all the jobs lost during the recession have been reclaimed in Texas while the nation is at about 36 percent;0.75;0.38401393114797033;0.36598606885202967;19;23
Democrats have said that even one hearing on the stimulus bill would be one too many and that we have a single day to approve these five complex propositions that will affect the lives of millions;1;0.3196019252967903;0.6803980747032097;28;35
Do you know which state has the worst ratio of white voter turnout to African-American voter turnout? Massachusetts. Do you know what has the best where African-American turnout actually exceeds white turnout? Mississippi;0.5;0.3937968115992244;0.10620318840077558;14;32
The National Science Foundation awarded $700000 to fund a climate change musical;1;0.18338977661126332;0.8166102233887367;6;11
Obamas Environmental Protection Agency sent emails for Hispanic Heritage Month with a photo of Che Guevara;0.5;0.1762013973416846;0.3237986026583154;7;15
Morgan Griffith fought for a plan that would have taken money away from our schools and given it to Northern Virginia schools instead;0.25;0.32301018057704667;-0.07301018057704667;16;22
Says that as Wisconsin governor he never raised taxes;0;0.48238127678669496;-0.48238127678669496;8;8
In the past decade in New York State more than 30 current and former state officeholders have been convicted sanctioned or accused of wrongdoing more than any other state;1;0.4072550974066286;0.5927449025933714;18;28
Why didnt uninsured Americans buy insurance? Because of the expense;1;0.41232625474145423;0.5876737452585458;4;9
Nearly 100000 people get shot every year. Thats 270 people a day and 87 dead;0.75;0.3772972328148161;0.3727027671851839;7;14
Congress just passed another huge pork-filled spending bill. The Democrats allowed less than a day to read all 3400 pages and stuffed it with nearly 10000 earmarks costing about $10-billion dollars;0.5;0.3935321280145865;0.10646787198541352;11;30
This census is also the shortest and least intrusive count in modern history;0.75;0.34097126125655464;0.40902873874344536;7;12
Says Charlie Crist voted against minimum wage when he was in the Senate;0;0.4461622126064795;-0.4461622126064795;9;12
Soldiers Donating to Tea Party Now Face Punishment Under the Uniform Code of Military Justice;0;0.26345958618171217;-0.26345958618171217;3;14
Renewable energy projects get us off foreign oil and away step by step from these foreign entanglements that we have to get into to defend our oil supply;0.25;0.4020946583715225;-0.15209465837152247;13;27
I have disagreed strongly with the Bush administration on this issue of global warming;1;0.3299059785019228;0.6700940214980772;9;13
Says Donald Trump has saidhewould be neutral between Israel and its enemies;0.5;0.4651502165860131;0.03484978341398692;5;11
Dave Brat said the best way to fix Social Security would be to give seniors back what they paid in and no more;0.25;0.23152369752200164;0.018476302477998363;16;22
The Wisconsin Department of Corrections is considering implementing mandatory physical fitness testing for security staff;0;0.27295708740405966;-0.27295708740405966;5;14
Twenty-four percent of doctors in Virginia currently dont accept new Medicaid patients because the reimbursement rates are so low;0.75;0.41232625474145423;0.33767374525854577;8;18
In the last six years of Ciancis administration violent crime was down in the United States. It was down in the region. It was down in Rhode Island. But it was up in Providence;0.75;0.4463725944942517;0.3036274055057483;22;33
There are more poor people today as a percentage of our population than the 1970s;0.75;0.40929380504304624;0.34070619495695376;13;14
Irans regime is responsible for more than 1000 American casualties during the Iraq war and has plotted a terrorist attack here in our nations capital;0.75;0.39218218769878166;0.35781781230121834;15;24
Says taxes paid by the poorest residents of Texas are above the national average;1;0.4107956533366809;0.5892043466633191;11;13
Says John Boehner changed his position on extending Bush tax cuts;0.25;0.4172037395481929;-0.1672037395481929;7;10
New Jerseys poverty rate has increased since this governor took office and the number of New Jerseyans without health insurance has risen;0.5;0.45829395289141406;0.04170604710858594;18;21
Obamas Clean Power Plan eliminates coal-fired power plants;0.25;0.26735305400147724;-0.01735305400147724;5;7
Estimates for adopting Obamacares Medicaid expansion show it will cost Virginia taxpayers $902 million through 2022;0.25;0.3925783302187681;-0.1425783302187681;7;15
Obamacare already has caused millions of hardworking Virginians to lose their health insurance;0;0.36062605480175314;-0.36062605480175314;6;12
More Tennesseans have hunting and fishing licenses than vote;0;1.0;-1.0;1;8
The federal government regulates the holes in Swiss cheese;0.5;0.37068929158502306;0.12931070841497694;3;8
American troops have never been under the formal control of another nation;0;0.33688522648139785;-0.33688522648139785;5;11
We have a guy who is going to be speaker of the House in four years and his name has been on the ballot one time;0;0.3359907718451659;-0.3359907718451659;22;25
We continue to see these isolated incidents of people trying to vote five six times a day;0;0.3361718523517965;-0.3361718523517965;11;16
Seven of the 10 highest-income counties in the country ring the city of Washington D.C;1;0.5067331078938899;0.4932668921061101;10;14
